pasal,pasal_text
209,"Pasal 209
Bank Indonesia menyediakan ruang uji coba pengembangan
inovasi teknologi Sistem Pembayaran untuk mendukung
pengembangan ekonomi dan keuangan digital."
210,"Pasal 210
Inovasi teknologi Sistem Pembayaran meliputi:
a. produk;
b. aktivitas;
c. layanan; dan
d. model bisnis,
yang menggunakan teknologi inovatif dalam ekosistem ekonomi
dan keuangan digital yang dapat mendukung penyelenggaraan
Sistem Pembayaran."
211,"Pasal 211
Teknologi inovatif merupakan teknologi yang digunakan dalam
ekosistem ekonomi dan keuangan digital yang dapat
mendukung penyelenggaraan Sistem Pembayaran termasuk
namun tidak terbatas pada:
a. penggunaan teknologi yang belum teruji;
b. penggunaan teknologi yang masih digunakan secara
terbatas;
c. penggunaan teknologi yang belum distandardisasi;
dan/atau
d. penggunaan teknologi baru, yang dapat berdampak pada
sistem keuangan dan Sistem Pembayaran."
212,"Pasal 212
Penyediaan ruang uji coba bertujuan untuk:
a. mendorong inovasi teknologi; dan
b. melakukan pemantauan dan deteksi terhadap peluang
dan risiko dari inovasi teknologi, terhadap pengembangan
ekosistem ekonomi dan keuangan digital serta
penyelenggaraan Sistem Pembayaran."
213,"Pasal 213
Uji coba pengembangan inovasi teknologi Sistem Pembayaran
sebagaimana dimaksud dalam Pasal 210 dilakukan Bank
Indonesia melalui uji coba:
a. pengembangan inovasi yang belum digunakan atau telah
digunakan di industri Sistem Pembayaran secara terbatas
(innovation lab);
b. inovasi terhadap kebijakan atau ketentuan Sistem
Pembayaran (regulatory sandbox); dan
c. inovasi yang telah digunakan di industri Sistem
Pembayaran dan perlu didorong untuk digunakan secara
luas (industrial sandbox)."
214,"Pasal 214
Uji coba pengembangan inovasi teknologi Sistem Pembayaran
dapat berasal dari:
a. permohonan yang diajukan oleh:
1. PJP; atau
2. pihak lain yang ditetapkan Bank Indonesia;
atau
b. inisiatif dari Bank Indonesia."
215,"Pasal 215
(1) PJP atau pihak lain yang ditetapkan Bank Indonesia yang
mengajukan permohonan uji coba pengembangan inovasi
teknologi Sistem Pembayaran harus menyampaikan
permohonan secara tertulis dalam bahasa Indonesia
kepada Bank Indonesia.
(2) Permohonan sebagaimana dimaksud pada ayat (1) disertai
dengan dokumen pendukung."
216,"Pasal 216
(1) Dokumen pendukung sebagaimana dimaksud dalam Pasal
215 ayat (2) meliputi:
a. profil calon peserta mencakup informasi entitas;
b. narahubung (contact person); dan
c. data dan informasi.
(2) Data dan informasi sebagaimana dimaksud pada ayat (1)
huruf c, terdiri atas:
a. fitur produk, aktivitas, layanan, dan model bisnis
yang akan diuji coba;
b. unsur inovasi dalam produk, aktivitas, layanan, dan
model bisnis yang akan diuji coba;
c. manfaat bagi konsumen dan/atau perekonomian;
d. aspek manajemen risiko, keamanan informasi,
perlindungan konsumen, anti pencucian uang dan
pencegahan pendanaan terorisme, serta kesiapan
infrastruktur dan operasional;
e. usulan skenario uji coba pengembangan inovasi
teknologi Sistem Pembayaran;
f. ruang lingkup uji coba mencakup batasan jumlah
user atau merchant, batasan nominal transaksi,
batasan nominal wilayah, dan batasan lainnya;
dan/atau
g. jangka waktu pelaksanaan uji coba pengembangan
inovasi teknologi Sistem Pembayaran.
(3) Untuk permohonan uji coba industrial sandbox, selain
dokumen pendukung sebagaimana dimaksud pada ayat
(2) juga mencakup informasi daftar pihak yang mengikuti
uji coba dan profil seluruh calon peserta.
(4) Dalam hal diperlukan, Bank Indonesia dapat meminta
dokumen pendukung tambahan untuk permohonan uji
coba pengembangan inovasi teknologi Sistem Pembayaran
sebagaimana dimaksud pada ayat (1) dan ayat (2)."
217,"Pasal 217
(1) Permohonan berikut dokumen pendukung sebagaimana
dimaksud dalam Pasal 215 disampaikan kepada Bank
Indonesia melalui aplikasi perizinan Bank Indonesia.
(2) Dalam hal aplikasi sebagaimana dimaksud pada ayat (1)
belum dapat diimplementasikan atau mengalami
gangguan, penyampaian permohonan dan dokumen
pendukung disampaikan secara langsung sesuai dengan
mekanisme yang ditetapkan oleh Bank Indonesia."
218,"Pasal 218
(1) Bank Indonesia dapat menetapkan:
a. suatu produk, aktivitas, layanan, teknologi, dan
model bisnis terkait penyelenggaraan Sistem
Pembayaran untuk difasilitasi melalui ruang uji coba
pengembangan inovasi teknologi Sistem Pembayaran;
dan
b. peserta ruang uji coba pengembangan inovasi
teknologi Sistem Pembayaran.
(2) Penetapan sebagaimana dimaksud pada ayat (1)
disampaikan oleh Bank Indonesia kepada peserta ruang
uji coba pengembangan inovasi teknologi Sistem
Pembayaran melalui surat atau media lain yang
ditetapkan oleh Bank Indonesia."
219,"Pasal 219
Penyelenggaraan ruang uji coba pengembangan inovasi
teknologi Sistem Pembayaran dilakukan dengan menerapkan
prinsip:
a. proses berdasarkan kriteria (criteria-based process);
b. transparansi;
c. proporsionalitas;
d. keadilan (fairness);
e. kesetaraan (equal treatment); dan
f. forward looking."
220,"Pasal 220
Dalam pelaksanaan uji coba pengembangan inovasi teknologi
Sistem Pembayaran, Bank Indonesia dapat mengikutsertakan
SRO dan/atau pihak lain."
221,"Pasal 221
(1) Jangka waktu ruang uji coba pengembangan inovasi
teknologi Sistem Pembayaran ditetapkan paling lama 6
(enam) bulan sejak tanggal penetapan peserta ruang uji
coba pengembangan inovasi teknologi Sistem Pembayaran.
(2) Dalam hal diperlukan, jangka waktu sebagaimana
dimaksud pada ayat (1) dapat diperpanjang 1 (satu) kali
untuk waktu paling lama 6 (enam) bulan.
(3) Permohonan perpanjangan jangka waktu sebagaimana
dimaksud pada ayat (2) diajukan secara tertulis oleh
peserta ruang uji coba pengembangan inovasi teknologi
Sistem Pembayaran kepada Bank Indonesia paling lambat
1 (satu) bulan sebelum berakhirnya jangka waktu
pelaksanaan uji coba sebagaimana dimaksud pada ayat
(1), disertai alasan dan jangka waktu perpanjangan yang
dibutuhkan.
(4) Bank Indonesia menyampaikan jawaban atas pengajuan
perpanjangan yang disampaikan sebelum berakhirnya
jangka waktu sebagaimana dimaksud pada ayat (1)."
222,"Pasal 222
(1) Selama proses uji coba pengembangan inovasi teknologi
Sistem Pembayaran, Bank Indonesia dapat menetapkan
kebijakan tertentu bagi peserta ruang uji coba
pengembangan inovasi teknologi Sistem Pembayaran
termasuk namun tidak terbatas pada:
a. pembatasan tertentu termasuk batasan wilayah,
jumlah pengguna dan/atau jangka waktu tertentu;
dan/atau
b. kemudahan untuk menyelenggarakan
pengembangan inovasi teknologi Sistem Pembayaran
selama proses uji coba.
(2) Penetapan kebijakan tertentu sebagaimana dimaksud
pada ayat (1), didasarkan pada pertimbangan:
a. karakteristik produk, aktivitas, layanan, teknologi,
dan model bisnis yang diuji coba;
b. perkembangan inovasi teknologi Sistem Pembayaran;
dan/atau
c. perkembangan ekosistem ekonomi dan keuangan
digital yang dapat mendukung penyelenggaraan
Sistem Pembayaran."
223,"Pasal 223
(1) Bank Indonesia dapat berkoordinasi dengan otoritas lain
di dalam dan/atau di luar negeri dalam penyelenggaraan
uji coba pengembangan inovasi teknologi Sistem
Pembayaran.
(2) Koordinasi sebagaimana dimaksud pada ayat (1)
dilakukan untuk:
a. penyelarasan penyelenggaraan inovasi teknologi
Sistem Pembayaran yang memiliki irisan fungsi atau
kewenangan antarotoritas;
b. identifikasi dan respons permasalahan terkait hal-hal
yang belum diatur oleh masing-masing otoritas dalam
penyelenggaraan inovasi teknologi Sistem
Pembayaran;
c. pengembangan dan integrasi ekonomi dan keuangan
digital; dan/atau
d. hal lain terkait penyelenggaraan uji coba
pengembangan inovasi teknologi Sistem Pembayaran
yang dipandang perlu oleh Bank Indonesia dan
otoritas lain.
(3) Penyelarasan penyelenggaraan inovasi teknologi Sistem
Pembayaran yang memiliki irisan fungsi atau kewenangan
antarotoritas sebagaimana dimaksud pada ayat (2) huruf
a dilakukan dengan mempertimbangkan:
a. penyelenggaraan uji coba terhadap masing-masing
skenario uji coba produk, aktivitas, layanan,
teknologi, dan model bisnis yang dikaitkan dengan
fungsi atau kewenangan otoritas terkait; dan/atau
b. pertimbangan lainnya yang terkait dengan
penyelarasan penyelenggaraan inovasi teknologi
Sistem Pembayaran."
224,"Pasal 224
(1) Bank Indonesia menetapkan status hasil uji coba
pengembangan inovasi teknologi Sistem Pembayaran
berdasarkan hasil penilaian atas seluruh rangkaian
kegiatan selama pelaksanaan uji coba.
(2) Penilaian sebagaimana dimaksud pada ayat (1) dilakukan
dengan mempertimbangkan:
a. kesesuaian dengan usulan skenario uji coba;
b. keterkaitan dengan Sistem Pembayaran;
c. fitur dan tingkat risiko;
d. kesiapan dan keandalan sistem;
e. penerapan prinsip perlindungan konsumen serta
manajemen risiko dan kehati-hatian; dan/atau
f. pemenuhan ketentuan peraturan perundang-
undangan.
(3) Berdasarkan hasil penilaian sebagaimana dimaksud pada
ayat (2), Bank Indonesia menetapkan status hasil uji coba
pengembangan inovasi teknologi Sistem Pembayaran
yaitu:
a. berhasil; atau
b. tidak berhasil.
(4) Bank Indonesia menyampaikan status hasil uji coba
pengembangan inovasi teknologi Sistem Pembayaran
kepada pemohon uji coba pengembangan inovasi teknologi
Sistem Pembayaran melalui surat atau media lain yang
ditetapkan oleh Bank Indonesia.
(5) Dalam hal uji coba dinyatakan berhasil sebagaimana
dimaksud pada ayat (3) huruf a serta produk, aktivitas,
layanan dan model bisnis termasuk kategori
penyelenggaraan Sistem Pembayaran maka peserta
dilarang memasarkan produk, aktivitas, layanan, dan
model bisnis yang diujicobakan sebelum terlebih dahulu
memperoleh izin dan/atau persetujuan sesuai dengan
ketentuan Bank Indonesia mengenai Sistem Pembayaran.
(6) Dalam hal uji coba dinyatakan tidak berhasil sebagaimana
dimaksud pada ayat (3) huruf b serta produk, aktivitas,
layanan, dan model bisnis termasuk kategori
penyelenggaraan Sistem Pembayaran, peserta dilarang
memasarkan produk dan/atau layanan serta
menggunakan teknologi dan/atau model bisnis yang
diujicobakan.
(7) PJP yang melanggar ketentuan sebagaimana dimaksud
pada ayat (6), dikenai sanksi administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(8) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (7)
diatur dalam Peraturan Anggota Dewan Gubernur."
225,"Pasal 225
Hasil evaluasi uji coba pengembangan inovasi teknologi Sistem
Pembayaran dapat menjadi pertimbangan Bank Indonesia
dalam perumusan pengaturan, pengawasan, dan
pengembangan produk, aktivitas, layanan, dan model bisnis
dalam pengembangan ekonomi dan keuangan digital."
226,"Pasal 226
Bank Indonesia dapat memublikasikan di laman Bank
Indonesia terkait uji coba pengembangan inovasi teknologi
Sistem Pembayaran yang akan dilakukan dan hasil dari uji
coba pengembangan inovasi teknologi Sistem Pembayaran
dimaksud."
227,"Pasal 227
Bank Indonesia melakukan pengawasan terhadap
penyelenggaraan Sistem Pembayaran dengan menggunakan
pendekatan pengawasan berbasis risiko dan/atau kepatuhan."
228,"Pasal 228
Pengawasan terhadap penyelenggaraan Sistem Pembayaran
ditujukan untuk memastikan tercapainya tujuan
penyelenggaraan Sistem Pembayaran dengan tetap mendorong
inovasi industri Sistem Pembayaran serta memperhatikan
standar dan praktik internasional."
229,"Pasal 229
(1) Objek pengawasan terhadap penyelenggaraan Sistem
Pembayaran yaitu PJP.
(2) Dalam melakukan pengawasan terhadap PJP
sebagaimana dimaksud pada ayat (1), Bank Indonesia
dapat melakukan pengawasan terhadap pihak yang
melakukan kerja sama dengan PJP.
(3) Pihak yang melakukan kerja sama dengan PJP
sebagaimana dimaksud pada ayat (2) merupakan
Penyelenggara Penunjang atau pihak lainnya yang bekerja
sama dengan PJP dalam memfasilitasi transaksi
pembayaran."
230,"Pasal 230
(1) Pengawasan terhadap penyelenggaraan Sistem
Pembayaran dilakukan melalui:
a. pengawasan tidak langsung; dan
b. pengawasan langsung.
(2) Bank Indonesia dapat menugaskan pihak lain untuk dan
atas nama Bank Indonesia dalam melaksanakan
pengawasan langsung sebagaimana dimaksud pada ayat
(1) huruf b.
(3) Pihak lain sebagaimana dimaksud pada ayat (2) wajib
memenuhi ketentuan Bank Indonesia."
231,"Pasal 231
(1) Pengawasan tidak langsung sebagaimana dimaksud dalam
Pasal 230 ayat (1) huruf a dilakukan melalui monitoring,
identifikasi, dan/atau asesmen melalui analisis laporan,
data, dan informasi yang diperoleh Bank Indonesia.
(2) Pengawasan langsung sebagaimana dimaksud dalam
Pasal 230 ayat (1) huruf b dilakukan melalui pemeriksaan
secara berkala dan/atau sewaktu-waktu baik secara tatap
muka maupun mekanisme lain yang ditetapkan Bank
Indonesia.
(3) Pemeriksaan sebagaimana dimaksud pada ayat (2)
dilakukan terhadap dokumen, infrastruktur, sistem
informasi, dan aspek lainnya yang digunakan oleh PJP."
232,"Pasal 232
Cakupan pengawasan Bank Indonesia terhadap objek
pengawasan meliputi:
a. eksposur risiko, termasuk kepatuhan terhadap ketentuan
peraturan perundang-undangan;
b. penerapan tata kelola dan manajemen risiko; dan
c. aspek lainnya yang ditetapkan Bank Indonesia."
233,"Pasal 233
Mekanisme, intensitas, dan fokus pengawasan oleh Bank
Indonesia dilakukan dengan memperhatikan klasifikasi PJP
dan cakupan pengawasan sebagaimana dimaksud dalam Pasal
232."
234,"Pasal 234
(1) PJP wajib menyampaikan kepada Bank Indonesia atau
pihak lain yang ditugaskan oleh Bank Indonesia termasuk
namun tidak terbatas pada:
a. dokumen, data, informasi, dan/atau laporan;
b. keterangan dan/atau penjelasan baik lisan maupun
tertulis; dan/atau
c. akses terhadap infrastruktur dan/atau sistem
informasi yang diperlukan dalam pengawasan.
(2) Dalam hal diminta oleh Bank Indonesia, kewajiban
sebagaimana dimaksud pada ayat (1) terkait Sistem
Pembayaran berlaku terhadap pihak yang bekerja sama
dengan PJP.
(3) PJP bertanggung jawab untuk memastikan pihak yang
bekerja sama dengan PJP memenuhi kewajiban
sebagaimana dimaksud pada ayat (2).
(4) PJP sebagaimana dimaksud pada ayat (1) dan pihak yang
bekerja sama dengan PJP sebagaimana dimaksud pada
ayat (2) wajib bertanggung jawab atas keabsahan,
kebenaran, kelengkapan, dan ketepatan waktu atas setiap
penyampaian kepada Bank Indonesia atau pihak lain yang
ditugaskan oleh Bank Indonesia sebagaimana dimaksud
pada ayat (1).
(5) Dokumen, data, informasi, laporan, keterangan, dan/atau
penjelasan sebagaimana dimaksud pada ayat (1)
disampaikan melalui:
a. pelaporan;
b. pertemuan langsung; dan/atau
c. media lain yang ditetapkan oleh Bank Indonesia.
(6) Ketentuan lebih lanjut mengenai kewajiban penyampaian
data dan/atau informasi untuk pengawasan sebagaimana
dimaksud pada ayat (1) dan ayat (2) diatur dalam
Peraturan Anggota Dewan Gubernur."
235,"Pasal 235
(1) PJP yang melanggar ketentuan sebagaimana dimaksud
dalam Pasal 234 ayat (1) atau ayat (4) dikenai sanksi
administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(2) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
236,"Pasal 236
(1) Bank Indonesia dapat melakukan pengawasan secara
terintegrasi terhadap PJP dan perusahaan induk,
perusahaan anak, dan/atau pihak terafiliasi lainnya.
(2) Pengawasan secara terintegrasi dilakukan untuk:
a. mengidentifikasi dan memitigasi eksposur risiko yang
timbul dari hubungan kepemilikan, pengendalian,
bisnis, dan keuangan, yang dapat memengaruhi
kesinambungan kegiatan operasional dan
pemrosesan pembayaran PJP, serta ekosistem Sistem
Pembayaran;
b. memastikan tetap terpenuhinya aspek kelembagaan
dan hukum, kelayakan bisnis, tata kelola, dan
manajemen risiko oleh PJP;
c. memastikan persaingan usaha yang sehat dan
efisiensi di industri, serta turut mendukung stabilitas
sistem keuangan; dan
d. memastikan pemenuhan aspek lainnya yang
ditetapkan oleh Bank Indonesia.
(3) Pengawasan secara terintegrasi sebagaimana dimaksud
pada ayat (1) dilakukan melalui:
a. pengawasan tidak langsung; dan/atau
b. pengawasan langsung.
(4) Pengawasan tidak langsung sebagaimana dimaksud pada
ayat (3) huruf a dilakukan melalui monitoring, identifikasi,
dan/atau asesmen terhadap perusahaan induk,
perusahaan anak, dan/atau pihak terafiliasi lainnya
melalui analisis laporan, data, dan informasi yang
diperoleh Bank Indonesia.
(5) Pengawasan langsung sebagaimana dimaksud pada ayat
(3) huruf b dilakukan melalui pemeriksaan terhadap
perusahaan induk, perusahaan anak, dan/atau pihak
terafiliasi lainnya secara berkala dan/atau sewaktu-waktu
baik secara tatap muka atau mekanisme lain.
(6) Pemeriksaan sebagaimana dimaksud pada ayat (5)
dilakukan terhadap dokumen, infrastruktur, sistem
informasi yang digunakan oleh PJP, dan objek
pemeriksaan lainnya.
(7) Dalam hal diminta oleh Bank Indonesia, perusahaan
induk, perusahaan anak, dan/atau pihak terafiliasi
lainnya wajib memberikan:
a. keterangan dan data yang diminta;
b. kesempatan untuk melihat semua pembukuan,
dokumen, dan sarana fisik yang berkaitan dengan
kegiatan usahanya; dan/atau
c. hal lain yang diperlukan,
untuk pelaksanaan pengawasan terintegrasi sebagaimana
dimaksud pada ayat (2).
(8) PJP, perusahaan induk, perusahaan anak, dan/atau
pihak terafiliasi lainnya, dilarang menghambat proses
pengawasan oleh Bank Indonesia.
(9) Bank Indonesia dapat berkoordinasi dengan otoritas lain
dalam hal perusahaan induk, perusahaan anak, dan/atau
pihak terafiliasi lainnya berada di bawah pengawasan
otoritas lain."
237,"Pasal 237
(1) PJP yang melanggar ketentuan sebagaimana dimaksud
dalam Pasal 236 ayat (7) atau ayat (8) dikenai sanksi
administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(2) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
238,"Pasal 238
(1) Berdasarkan hasil pengawasan sebagaimana dimaksud
dalam Pasal 230 ayat (1), Bank Indonesia melakukan
tindak lanjut pengawasan berupa:
a. meminta PJP untuk:
1. melakukan atau tidak melakukan sesuatu;
2. membatasi kegiatan atau penyelenggaraan;
dan/atau
3. menghentikan sementara, sebagian, atau
seluruh kegiatan termasuk pelaksanaan kerja
sama; dan/atau
b. mencabut izin dan/atau persetujuan yang telah
diberikan.
(2) Tindak lanjut pengawasan sebagaimana dimaksud pada
ayat (1) dapat disertai dengan:
a. penyesuaian kategori izin PJP;
b. pengumuman kepada publik;
c. penghentian pemrosesan persetujuan pengembangan
aktivitas, pengembangan produk, dan/atau kerja
sama; dan/atau
d. penyampaian informasi dan/atau rekomendasi hasil
pengawasan kepada otoritas lain, dalam hal terdapat
hasil pengawasan yang terkait dengan kewenangan
otoritas lain,
oleh Bank Indonesia.
(3) Tindak lanjut pengawasan sebagaimana dimaksud pada
ayat (1) dapat dilakukan dengan memperhatikan
klasifikasi PJP.
(4) Bank Indonesia dapat melakukan tindak lanjut
pengawasan terhadap PJP yang dinilai memiliki potensi
kesulitan yang membahayakan kelangsungan usaha.
(5) PJP sebagaimana dimaksud pada ayat (4) dinilai melalui
aspek:
a. kinerja usaha dan permodalan;
b. manajemen risiko serta kecukupan keamanan dan
keandalan sistem informasi; dan/atau
c. integritas dan/atau kompetensi pengurus dan
pemegang saham.
(6) PJP wajib menyampaikan rencana tindak dan
melaksanakan rencana tindak tersebut dalam upaya
untuk perbaikan atas permasalahan sesuai aspek
sebagaimana dimaksud pada pada ayat (5).
(7) PJP yang melanggar ketentuan sebagaimana dimaksud
pada ayat (6) dikenai sanksi administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(8) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (7)
diatur dalam Peraturan Anggota Dewan Gubernur."
239,"Pasal 239
(1) Bank Indonesia berwenang mengenakan sanksi
administratif kepada PJP berupa:
a. teguran;
b. denda;
c. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
d. pencabutan izin sebagai PJP.
(2) Dalam mengenakan sanksi administratif kepada PJP,
Bank Indonesia mempertimbangkan aspek:
a. tingkat kesalahan dan/atau pelanggaran; dan
b. akibat yang ditimbulkan terhadap:
1. aspek kelancaran dan keamanan Sistem
Pembayaran;
2. aspek perlindungan konsumen;
3. aspek anti pencucian uang dan pencegahan
pendanaan terorisme; dan/atau
4. aspek lainnya yang ditetapkan Bank Indonesia.
(3) Pengenaan sanksi administratif sebagaimana diatur pada
ayat (1) dapat disertai dengan:
a. pengumuman kepada publik;
b. penghentian pemrosesan persetujuan pengembangan
aktivitas, pengembangan produk, dan/atau kerja
sama; dan/atau
c. penyesuaian kategori izin,
oleh Bank Indonesia.
(4) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
240,"Pasal 240
(1) Dalam hal PJP tidak melaksanakan kewajiban
pembayaran sanksi denda sebagaimana dimaksud dalam
Pasal 239 ayat (1) huruf b, Bank Indonesia dapat
mengubah sanksi denda yang telah dikenakan kepada PJP
menjadi sanksi penghentian kegiatan atau pencabutan
izin.
(2) Perubahan sanksi denda menjadi sanksi penghentian
kegiatan atau pencabutan izin sebagaimana dimaksud
pada ayat (1) diberikan dalam hal PJP tidak melakukan
pembayaran sampai dengan batas waktu yang ditetapkan
oleh Bank Indonesia.
(3) Berdasarkan perubahan sanksi sebagaimana dimaksud
pada ayat (2), sanksi denda dinyatakan hapus."
241,"Pasal 241
(1) Pihak lain yang melanggar ketentuan sebagaimana
dimaksud dalam Pasal 230 ayat (3) dikenai sanksi
administratif berupa
a. teguran tertulis; dan/atau
b. rekomendasi kepada instansi terkait untuk:
1. mengeluarkan pihak lain yang ditugaskan dari
daftar profesi tertentu; dan/atau
2. melakukan pencabutan izin usaha.
(2) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
242,"Pasal 242
(1) Setiap pihak dilarang menyelenggarakan aktivitas Sistem
Pembayaran sebelum memperoleh izin dari Bank
Indonesia.
(2) PJP dilarang memasarkan produk, aktivitas dan/atau
kerja sama yang dikategorikan risiko sedang atau tinggi
sebelum memperoleh persetujuan dari Bank Indonesia.
(3) PJP yang melanggar ketentuan sebagaimana dimaksud
pada ayat (2) dikenai sanksi administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(4) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (3)
diatur dalam Peraturan Anggota Dewan Gubernur."
243,"Pasal 243
(1) Bank Indonesia melakukan evaluasi terhadap izin yang
telah diberikan kepada PJP.
(2) Evaluasi terhadap izin sebagaimana dimaksud pada ayat
(1) dilakukan secara berkala setiap 3 (tiga) tahun sejak
tanggal penerbitan surat izin oleh Bank Indonesia atau
sewaktu-waktu.
(3) Evaluasi sebagaimana dimaksud pada ayat (1) dilakukan
berdasarkan:
a. hasil pengawasan Bank Indonesia;
b. aksi korporasi yang dilakukan oleh PJP;
c. permohonan perpanjangan izin dalam hal Bank
Indonesia menetapkan jangka waktu izin;
d. rekomendasi otoritas lain;
e. putusan pengadilan yang telah berkekuatan hukum
tetap;
f. permohonan PJP untuk menghentikan kegiatannya;
dan/atau
g. pertimbangan lainnya dalam menciptakan Sistem
Pembayaran yang cepat, mudah, murah, aman, dan
andal.
(4) Dalam melakukan evaluasi izin sebagaimana dimaksud
pada ayat (3) huruf a, Bank Indonesia melakukan tindak
lanjut pengawasan sebagaimana dimaksud dalam Pasal
238 ayat (3) sampai dengan ayat (6).
(5) Dalam melakukan evaluasi izin sebagaimana dimaksud
pada ayat (3), Bank Indonesia mempertimbangkan aspek
termasuk namun tidak terbatas pada:
a. kinerja transaksi;
b. aktivitas usaha atau kelembagaan;
c. efisiensi atau tingkat konsentrasi di industri Sistem
Pembayaran; dan/atau
d. kepatuhan terhadap ketentuan peraturan
perundang-undangan.
(6) Evaluasi izin sebagaimana dimaksud pada ayat (2)
dan/atau tindak lanjut pengawasan sebagaimana
dimaksud pada ayat (4) dapat menjadi dasar bagi Bank
Indonesia untuk:
a. mempersingkat atau memperpanjang masa berlaku
izin dalam hal izin diberikan dengan jangka waktu;
b. mencabut izin PJP; atau
c. melanjutkan keberlangsungan usaha PJP."
244,"Pasal 244
(1) PJP yang dicabut izinnya wajib memberitahukan kepada
seluruh pihak yang bekerja sama bahwa izin yang dimiliki
PJP telah dicabut.
(2) PJP yang masih memiliki izin dari Bank Indonesia wajib
menghentikan kerja sama dengan PJP yang dikenai sanksi
pencabutan izin paling lambat pada hari kerja berikutnya
sejak tanggal diterimanya surat pemberitahuan
pencabutan izin sebagaimana dimaksud pada ayat (1).
(3) PJP wajib memastikan aspek perlindungan konsumen
selama jangka waktu pemrosesan pemutusan hubungan
kerja sama.
(4) Pelaksanaan penghentian kerja sama sebagaimana
dimaksud pada ayat (2), wajib diberitahukan secara
tertulis dan diterima oleh Bank Indonesia paling lambat 10
(sepuluh) hari kerja terhitung sejak tanggal pelaksanaan
penghentian kerja sama."
245,"Pasal 245
(1) PJP yang mengajukan permohonan penghentian kegiatan
atau pencabutan izin atas permintaan sendiri harus
mengajukan permohonan secara tertulis kepada Bank
Indonesia mengenai rencana penghentian kegiatan atau
pencabutan izin paling lambat 30 (tiga puluh) hari kerja
sebelum tanggal penghentian kegiatan atau pencabutan
izin.
(2) Permohonan sebagaimana dimaksud pada ayat (1)
dilengkapi dengan informasi dan dokumen mengenai:
a. alasan penghentian kegiatan;
b. tanggal efektif penghentian kegiatan;
c. mekanisme pemberitahuan atau publikasi kepada
pihak terkait mengenai rencana penghentian
kegiatan;
d. mekanisme penyelesaian hak dan kewajiban; dan
e. informasi lainnya yang diminta oleh Bank Indonesia.
(3) Bank Indonesia mengeluarkan surat penghentian kegiatan
atau pencabutan izin sebagai PJP, berdasarkan
permohonan penghentian kegiatan atau pencabutan izin
sebagaimana dimaksud pada ayat (1), setelah
penyelesaian hak dan kewajiban PJP.
(4) PJP harus melaporkan pelaksanaan penghentian kegiatan
atau pencabutan izin secara tertulis kepada Bank
Indonesia paling lambat 10 (sepuluh) hari kerja sejak
tanggal surat penghentian kegiatan atau pencabutan izin
dari Bank Indonesia sebagaimana dimaksud pada ayat (2)
yang dilengkapi dengan:
a. dokumen atau bukti penyelesaian hak dan kewajiban
kepada pihak terkait; dan
b. surat pernyataan dari pengurus bahwa segala
tuntutan yang timbul setelah penghentian kegiatan
atau pencabutan izin menjadi tanggung jawab
sepenuhnya dari pengurus.
(5) Informasi pencabutan izin sebagai PJP oleh Bank
Indonesia dipublikasikan melalui laman Bank Indonesia
atau media lain yang ditetapkan oleh Bank Indonesia."
246,"Pasal 246
(1) PJP yang melanggar ketentuan sebagaimana dimaksud
dalam Pasal 245 dikenai sanksi administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(2) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
